time,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°),date
2020-03-10T00:00,14.7,0.0,0.0,30.0,0.0,10.0,80.0,11.7,225.0,2020-03-10
2020-03-11T00:00,16.4,0.2,0.2,49.0,10.0,37.0,59.0,15.3,229.0,2020-03-11
2020-03-12T00:00,9.4,0.0,0.0,47.0,0.0,73.0,11.0,5.7,125.0,2020-03-12
2020-03-13T00:00,7.9,0.0,0.0,74.0,35.0,71.0,0.0,11.8,78.0,2020-03-13
2020-03-14T00:00,15.2,0.0,0.0,6.0,0.0,0.0,19.0,16.3,278.0,2020-03-14
2020-03-15T00:00,10.0,0.0,0.0,89.0,0.0,99.0,100.0,8.4,329.0,2020-03-15
2020-03-16T00:00,8.7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,69.0,2020-03-16
2020-03-17T00:00,5.1,0.0,0.0,65.0,35.0,12.0,88.0,11.0,122.0,2020-03-17
2020-03-18T00:00,9.9,0.0,0.0,50.0,56.0,0.0,0.0,8.7,263.0,2020-03-18
2020-03-19T00:00,8.0,0.0,0.0,86.0,0.0,93.0,100.0,14.0,154.0,2020-03-19
2020-03-20T00:00,9.1,0.0,0.0,100.0,88.0,12.0,100.0,2.5,90.0,2020-03-20
2020-03-21T00:00,19.8,0.0,0.0,54.0,8.0,28.0,100.0,14.4,269.0,2020-03-21
2020-03-22T00:00,8.1,0.0,0.0,4.0,0.0,6.0,0.0,5.9,47.0,2020-03-22
2020-03-23T00:00,3.8,0.0,0.0,49.0,16.0,8.0,100.0,15.6,130.0,2020-03-23
2020-03-24T00:00,5.0,0.5,0.5,100.0,100.0,75.0,3.0,22.3,10.0,2020-03-24
2020-03-25T00:00,9.5,0.0,0.0,29.0,0.0,0.0,98.0,7.1,66.0,2020-03-25
2020-03-26T00:00,6.8,0.0,0.0,92.0,87.0,22.0,0.0,11.6,36.0,2020-03-26
2020-03-27T00:00,10.6,0.0,0.0,66.0,0.0,68.0,84.0,12.2,178.0,2020-03-27
2020-03-28T00:00,15.7,0.0,0.0,0.0,0.0,0.0,0.0,3.8,49.0,2020-03-28
2020-03-29T00:00,7.9,0.5,0.5,100.0,100.0,100.0,100.0,12.6,59.0,2020-03-29
2020-03-30T00:00,8.1,0.0,0.0,100.0,100.0,15.0,2.0,11.5,41.0,2020-03-30
2020-03-31T00:00,7.6,0.0,0.0,85.0,74.0,31.0,0.0,8.7,156.0,2020-03-31
2020-04-01T00:00,6.7,0.0,0.0,100.0,81.0,0.0,96.0,6.9,152.0,2020-04-01
2020-04-02T00:00,10.2,0.0,0.0,4.0,0.0,6.0,0.0,10.6,10.0,2020-04-02
2020-04-03T00:00,11.5,0.0,0.0,71.0,0.0,95.0,45.0,25.6,322.0,2020-04-03
2020-04-04T00:00,10.4,0.1,0.1,100.0,95.0,98.0,37.0,17.5,351.0,2020-04-04
2020-04-05T00:00,10.7,0.0,0.0,100.0,76.0,73.0,0.0,9.6,160.0,2020-04-05
2020-04-06T00:00,12.6,0.0,0.0,28.0,2.0,4.0,80.0,6.0,147.0,2020-04-06
2020-04-07T00:00,14.9,0.0,0.0,1.0,0.0,0.0,4.0,7.8,292.0,2020-04-07
2020-04-08T00:00,13.0,0.0,0.0,2.0,0.0,4.0,0.0,12.1,170.0,2020-04-08
2020-04-09T00:00,13.2,0.0,0.0,0.0,0.0,0.0,0.0,8.2,142.0,2020-04-09
2020-04-10T00:00,10.2,0.0,0.0,0.0,0.0,0.0,0.0,17.9,292.0,2020-04-10
2020-04-11T00:00,7.5,0.0,0.0,0.0,0.0,0.0,0.0,26.6,300.0,2020-04-11
2020-04-12T00:00,11.5,0.0,0.0,0.0,0.0,0.0,0.0,11.4,242.0,2020-04-12
2020-04-13T00:00,15.1,0.0,0.0,45.0,0.0,25.0,100.0,19.4,179.0,2020-04-13
2020-04-14T00:00,18.0,0.0,0.0,5.0,2.0,5.0,0.0,17.0,249.0,2020-04-14
2020-04-15T00:00,11.8,0.0,0.0,85.0,0.0,92.0,98.0,11.2,180.0,2020-04-15
2020-04-16T00:00,10.4,0.0,0.0,0.0,0.0,0.0,0.0,10.2,231.0,2020-04-16
2020-04-17T00:00,7.2,0.0,0.0,19.0,1.0,30.0,0.0,18.0,272.0,2020-04-17
2020-04-18T00:00,7.0,0.2,0.2,100.0,51.0,100.0,94.0,3.8,107.0,2020-04-18
2020-04-19T00:00,7.9,0.0,0.0,0.0,0.0,0.0,0.0,11.8,301.0,2020-04-19
2020-04-20T00:00,13.6,0.0,0.0,84.0,0.0,97.0,85.0,16.8,225.0,2020-04-20
2020-04-21T00:00,12.1,0.0,0.0,12.0,0.0,0.0,40.0,4.7,189.0,2020-04-21
2020-04-22T00:00,9.1,0.0,0.0,33.0,0.0,55.0,0.0,23.1,301.0,2020-04-22
2020-04-23T00:00,9.5,0.0,0.0,0.0,0.0,0.0,0.0,10.3,295.0,2020-04-23
2020-04-24T00:00,8.1,0.0,0.0,89.0,1.0,99.0,94.0,10.2,135.0,2020-04-24
2020-04-25T00:00,9.6,0.0,0.0,30.0,2.0,47.0,0.0,8.0,8.0,2020-04-25
2020-04-26T00:00,11.8,0.0,0.0,74.0,17.0,48.0,100.0,11.1,151.0,2020-04-26
2020-04-27T00:00,8.1,0.5,0.5,100.0,100.0,76.0,14.0,20.8,26.0,2020-04-27
2020-04-28T00:00,8.0,0.0,0.0,56.0,3.0,88.0,0.0,13.6,348.0,2020-04-28
2020-04-29T00:00,14.2,0.0,0.0,23.0,0.0,39.0,0.0,7.3,147.0,2020-04-29
2020-04-30T00:00,10.6,0.0,0.0,100.0,100.0,24.0,98.0,21.4,103.0,2020-04-30
2020-05-01T00:00,14.3,1.7,1.7,100.0,71.0,99.0,100.0,31.6,134.0,2020-05-01
2020-05-02T00:00,15.3,0.2,0.2,47.0,21.0,22.0,49.0,11.5,309.0,2020-05-02
2020-05-03T00:00,18.9,0.0,0.0,7.0,0.0,12.0,0.0,10.3,241.0,2020-05-03
2020-05-04T00:00,22.2,0.0,0.0,1.0,0.0,1.0,0.0,11.5,226.0,2020-05-04
2020-05-05T00:00,13.5,0.0,0.0,0.0,0.0,0.0,0.0,23.2,311.0,2020-05-05
2020-05-06T00:00,15.6,0.0,0.0,14.0,0.0,22.0,1.0,3.6,225.0,2020-05-06
2020-05-07T00:00,7.8,0.0,0.0,59.0,45.0,28.0,4.0,3.3,347.0,2020-05-07
2020-05-08T00:00,16.7,0.0,0.0,6.0,0.0,7.0,5.0,12.9,243.0,2020-05-08
2020-05-09T00:00,7.7,1.1,1.1,100.0,100.0,100.0,100.0,8.8,78.0,2020-05-09
2020-05-10T00:00,6.3,0.0,0.0,11.0,5.0,11.0,0.0,20.7,283.0,2020-05-10
2020-05-11T00:00,15.2,0.0,0.0,42.0,0.0,67.0,7.0,13.8,221.0,2020-05-11
2020-05-12T00:00,11.2,0.0,0.0,12.0,11.0,4.0,0.0,21.1,278.0,2020-05-12
2020-05-13T00:00,13.1,0.0,0.0,37.0,0.0,62.0,0.0,10.1,272.0,2020-05-13
2020-05-14T00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,309.0,2020-05-14
2020-05-15T00:00,17.0,0.0,0.0,12.0,4.0,0.0,28.0,12.4,172.0,2020-05-15
2020-05-16T00:00,24.4,0.0,0.0,24.0,0.0,4.0,72.0,18.4,206.0,2020-05-16
2020-05-17T00:00,20.8,0.0,0.0,30.0,0.0,4.0,93.0,8.2,165.0,2020-05-17
2020-05-18T00:00,14.3,0.0,0.0,89.0,0.0,99.0,98.0,9.7,135.0,2020-05-18
2020-05-19T00:00,16.9,0.0,0.0,37.0,0.0,11.0,100.0,11.6,68.0,2020-05-19
2020-05-20T00:00,14.2,0.0,0.0,30.0,0.0,0.0,99.0,16.4,109.0,2020-05-20
2020-05-21T00:00,13.3,0.0,0.0,23.0,0.0,0.0,77.0,10.2,129.0,2020-05-21
2020-05-22T00:00,15.8,0.0,0.0,46.0,50.0,0.0,3.0,13.1,159.0,2020-05-22
2020-05-23T00:00,18.9,0.0,0.0,100.0,93.0,23.0,27.0,7.6,135.0,2020-05-23
2020-05-24T00:00,14.8,0.0,0.0,91.0,100.0,2.0,0.0,17.0,58.0,2020-05-24
2020-05-25T00:00,16.7,0.0,0.0,41.0,17.0,0.0,85.0,8.4,140.0,2020-05-25
2020-05-26T00:00,18.5,0.0,0.0,7.0,8.0,0.0,0.0,8.7,132.0,2020-05-26
2020-05-27T00:00,20.1,0.0,0.0,2.0,2.0,0.0,0.0,10.6,152.0,2020-05-27
2020-05-28T00:00,20.1,0.0,0.0,58.0,25.0,10.0,98.0,9.8,144.0,2020-05-28
2020-05-29T00:00,20.9,0.8,0.8,78.0,17.0,56.0,98.0,14.0,157.0,2020-05-29
2020-05-30T00:00,22.9,0.0,0.0,92.0,5.0,95.0,100.0,12.6,185.0,2020-05-30
2020-05-31T00:00,25.0,0.0,0.0,23.0,0.0,38.0,0.0,10.0,257.0,2020-05-31
2020-06-01T00:00,18.1,0.0,0.0,0.0,0.0,0.0,0.0,14.1,328.0,2020-06-01
2020-06-02T00:00,20.4,0.0,0.0,24.0,0.0,37.0,7.0,5.4,360.0,2020-06-02
2020-06-03T00:00,21.3,0.0,0.0,35.0,0.0,52.0,14.0,7.4,231.0,2020-06-03
2020-06-04T00:00,23.0,0.0,0.0,27.0,0.0,34.0,21.0,10.5,239.0,2020-06-04
2020-06-05T00:00,24.7,0.0,0.0,36.0,1.0,21.0,74.0,11.7,162.0,2020-06-05
2020-06-06T00:00,22.6,1.3,1.3,100.0,19.0,100.0,100.0,5.0,159.0,2020-06-06
2020-06-07T00:00,26.9,0.0,0.0,4.0,0.0,7.0,0.0,16.1,321.0,2020-06-07
2020-06-08T00:00,22.4,0.0,0.0,24.0,0.0,40.0,0.0,7.4,337.0,2020-06-08
2020-06-09T00:00,23.7,0.0,0.0,25.0,0.0,0.0,82.0,5.0,240.0,2020-06-09
2020-06-10T00:00,27.5,0.0,0.0,0.0,0.0,0.0,0.0,9.5,209.0,2020-06-10
2020-06-11T00:00,25.3,0.0,0.0,37.0,8.0,12.0,74.0,16.3,149.0,2020-06-11
2020-06-12T00:00,23.4,0.0,0.0,40.0,8.0,6.0,96.0,8.8,192.0,2020-06-12
2020-06-13T00:00,26.6,0.0,0.0,17.0,0.0,28.0,0.0,6.3,301.0,2020-06-13
2020-06-14T00:00,21.1,0.0,0.0,1.0,0.0,1.0,0.0,11.5,346.0,2020-06-14
2020-06-15T00:00,19.9,0.0,0.0,1.0,0.0,1.0,0.0,10.1,145.0,2020-06-15
2020-06-16T00:00,19.2,0.0,0.0,31.0,0.0,1.0,100.0,11.1,155.0,2020-06-16
2020-06-17T00:00,20.8,0.0,0.0,0.0,0.0,0.0,0.0,6.4,133.0,2020-06-17
2020-06-18T00:00,20.2,0.0,0.0,83.0,73.0,28.0,3.0,7.7,127.0,2020-06-18
2020-06-19T00:00,22.2,0.0,0.0,62.0,57.0,2.0,31.0,8.5,126.0,2020-06-19
2020-06-20T00:00,23.3,0.0,0.0,36.0,0.0,14.0,92.0,10.2,170.0,2020-06-20
2020-06-21T00:00,24.1,0.0,0.0,33.0,3.0,1.0,100.0,6.6,221.0,2020-06-21
2020-06-22T00:00,26.1,0.0,0.0,25.0,1.0,14.0,51.0,10.1,197.0,2020-06-22
2020-06-23T00:00,27.2,0.0,0.0,28.0,3.0,42.0,1.0,11.9,175.0,2020-06-23
2020-06-24T00:00,26.5,0.0,0.0,35.0,4.0,19.0,65.0,12.7,151.0,2020-06-24
2020-06-25T00:00,27.8,0.0,0.0,6.0,0.0,10.0,1.0,11.9,270.0,2020-06-25
2020-06-26T00:00,24.9,0.0,0.0,16.0,0.0,14.0,25.0,11.5,194.0,2020-06-26
2020-06-27T00:00,27.6,0.0,0.0,16.0,0.0,26.0,0.0,6.1,270.0,2020-06-27
2020-06-28T00:00,25.2,0.0,0.0,57.0,11.0,29.0,99.0,6.3,257.0,2020-06-28
2020-06-29T00:00,23.6,0.2,0.2,21.0,2.0,31.0,3.0,2.6,124.0,2020-06-29
2020-06-30T00:00,24.7,0.0,0.0,39.0,5.0,46.0,23.0,8.7,5.0,2020-06-30
2020-07-01T00:00,22.3,0.1,0.1,45.0,14.0,12.0,85.0,3.3,103.0,2020-07-01
2020-07-02T00:00,23.5,1.2,1.2,69.0,12.0,52.0,89.0,5.1,266.0,2020-07-02
2020-07-03T00:00,30.5,0.0,0.0,20.0,0.0,33.0,0.0,9.1,326.0,2020-07-03
2020-07-04T00:00,26.1,0.3,0.3,31.0,9.0,26.0,23.0,10.9,99.0,2020-07-04
2020-07-05T00:00,25.2,0.0,0.0,25.0,0.0,41.0,0.0,10.6,156.0,2020-07-05
2020-07-06T00:00,29.2,0.0,0.0,34.0,0.0,7.0,99.0,7.4,166.0,2020-07-06
2020-07-07T00:00,23.7,0.0,0.0,22.0,7.0,3.0,47.0,9.5,119.0,2020-07-07
2020-07-08T00:00,24.7,0.3,0.3,100.0,75.0,53.0,2.0,11.1,115.0,2020-07-08
2020-07-09T00:00,25.9,0.0,0.0,41.0,0.0,37.0,61.0,0.8,243.0,2020-07-09
2020-07-10T00:00,26.9,0.0,0.0,15.0,0.0,4.0,43.0,10.4,136.0,2020-07-10
2020-07-11T00:00,23.9,0.8,0.8,100.0,100.0,57.0,0.0,26.2,106.0,2020-07-11
2020-07-12T00:00,26.3,0.0,0.0,20.0,8.0,21.0,1.0,11.4,198.0,2020-07-12
2020-07-13T00:00,28.8,0.0,0.0,36.0,0.0,40.0,39.0,7.1,246.0,2020-07-13
2020-07-14T00:00,28.6,0.0,0.0,20.0,0.0,31.0,4.0,10.2,278.0,2020-07-14
2020-07-15T00:00,27.5,0.0,0.0,24.0,5.0,32.0,2.0,5.9,349.0,2020-07-15
2020-07-16T00:00,23.9,0.0,0.0,14.0,5.0,15.0,2.0,11.0,157.0,2020-07-16
2020-07-17T00:00,21.4,0.0,0.0,29.0,13.0,15.0,27.0,14.8,141.0,2020-07-17
2020-07-18T00:00,27.9,0.0,0.0,6.0,2.0,4.0,6.0,4.8,153.0,2020-07-18
2020-07-19T00:00,29.7,0.0,0.0,22.0,0.0,0.0,74.0,7.6,175.0,2020-07-19
2020-07-20T00:00,29.3,0.0,0.0,31.0,0.0,31.0,41.0,14.4,184.0,2020-07-20
2020-07-21T00:00,31.6,0.0,0.0,13.0,1.0,0.0,39.0,9.1,304.0,2020-07-21
2020-07-22T00:00,29.7,0.0,0.0,7.0,0.0,1.0,20.0,5.5,157.0,2020-07-22
2020-07-23T00:00,24.5,0.5,0.5,85.0,0.0,91.0,100.0,11.9,265.0,2020-07-23
2020-07-24T00:00,28.3,1.3,1.3,43.0,1.0,20.0,99.0,5.0,249.0,2020-07-24
2020-07-25T00:00,25.2,0.0,0.0,53.0,8.0,28.0,97.0,3.4,148.0,2020-07-25
2020-07-26T00:00,29.3,0.0,0.0,27.0,1.0,11.0,65.0,11.0,191.0,2020-07-26
2020-07-27T00:00,30.8,0.0,0.0,28.0,0.0,0.0,92.0,6.8,273.0,2020-07-27
2020-07-28T00:00,31.8,0.0,0.0,29.0,0.0,0.0,95.0,12.3,230.0,2020-07-28
2020-07-29T00:00,30.0,0.0,0.0,26.0,0.0,8.0,71.0,7.0,325.0,2020-07-29
2020-07-30T00:00,29.2,0.0,0.0,11.0,0.0,19.0,0.0,7.9,180.0,2020-07-30
2020-07-31T00:00,29.2,0.0,0.0,30.0,0.0,0.0,100.0,4.9,324.0,2020-07-31
2020-08-01T00:00,26.5,0.0,0.0,25.0,2.0,39.0,0.0,3.2,180.0,2020-08-01
2020-08-02T00:00,27.2,0.0,0.0,14.0,0.0,17.0,12.0,14.5,161.0,2020-08-02
2020-08-03T00:00,29.4,0.0,0.0,27.0,1.0,11.0,65.0,14.2,189.0,2020-08-03
2020-08-04T00:00,28.0,0.0,0.0,33.0,0.0,5.0,100.0,12.8,218.0,2020-08-04
2020-08-05T00:00,25.9,0.0,0.0,5.0,0.0,8.0,0.0,17.4,232.0,2020-08-05
2020-08-06T00:00,27.0,0.0,0.0,9.0,0.0,11.0,8.0,8.2,285.0,2020-08-06
2020-08-07T00:00,25.0,0.0,0.0,55.0,6.0,34.0,97.0,7.8,158.0,2020-08-07
2020-08-08T00:00,23.3,0.0,0.0,65.0,14.0,40.0,94.0,6.0,73.0,2020-08-08
2020-08-09T00:00,25.4,0.0,0.0,28.0,13.0,27.0,0.0,7.6,161.0,2020-08-09
2020-08-10T00:00,27.3,0.0,0.0,3.0,0.0,5.0,0.0,9.7,176.0,2020-08-10
2020-08-11T00:00,28.7,0.0,0.0,28.0,1.0,43.0,5.0,7.8,214.0,2020-08-11
2020-08-12T00:00,27.9,0.0,0.0,28.0,3.0,26.0,33.0,11.3,187.0,2020-08-12
2020-08-13T00:00,27.4,0.0,0.0,36.0,0.0,23.0,73.0,3.4,238.0,2020-08-13
2020-08-14T00:00,25.4,0.0,0.0,68.0,21.0,33.0,97.0,3.2,63.0,2020-08-14
2020-08-15T00:00,26.8,0.0,0.0,10.0,4.0,3.0,14.0,4.3,132.0,2020-08-15
2020-08-16T00:00,23.6,0.1,0.1,90.0,6.0,92.0,98.0,13.7,95.0,2020-08-16
2020-08-17T00:00,20.8,0.0,0.0,36.0,39.0,2.0,0.0,15.1,18.0,2020-08-17
2020-08-18T00:00,22.5,0.0,0.0,45.0,10.0,56.0,8.0,7.2,198.0,2020-08-18
2020-08-19T00:00,25.7,0.0,0.0,11.0,0.0,18.0,0.0,3.3,264.0,2020-08-19
2020-08-20T00:00,23.0,0.0,0.0,10.0,1.0,15.0,0.0,2.9,187.0,2020-08-20
2020-08-21T00:00,23.0,0.0,0.0,8.0,0.0,0.0,25.0,8.4,170.0,2020-08-21
2020-08-22T00:00,25.9,0.0,0.0,39.0,1.0,14.0,99.0,9.6,193.0,2020-08-22
2020-08-23T00:00,26.5,0.0,0.0,21.0,0.0,18.0,35.0,9.2,206.0,2020-08-23
2020-08-24T00:00,25.8,0.0,0.0,24.0,0.0,1.0,78.0,6.8,177.0,2020-08-24
2020-08-25T00:00,28.2,0.0,0.0,18.0,1.0,4.0,50.0,5.3,242.0,2020-08-25
2020-08-26T00:00,26.2,0.0,0.0,1.0,0.0,1.0,0.0,15.0,330.0,2020-08-26
2020-08-27T00:00,23.6,0.0,0.0,28.0,0.0,2.0,89.0,10.0,283.0,2020-08-27
2020-08-28T00:00,27.2,0.8,0.8,36.0,0.0,33.0,55.0,9.1,9.0,2020-08-28
2020-08-29T00:00,23.7,0.0,0.0,34.0,4.0,4.0,93.0,5.9,223.0,2020-08-29
2020-08-30T00:00,25.1,0.0,0.0,15.0,1.0,24.0,0.0,10.5,218.0,2020-08-30
2020-08-31T00:00,23.6,0.0,0.0,0.0,0.0,0.0,0.0,7.5,325.0,2020-08-31
2020-09-01T00:00,22.2,0.0,0.0,36.0,4.0,4.0,100.0,8.9,111.0,2020-09-01
2020-09-02T00:00,22.6,0.0,0.0,45.0,13.0,6.0,99.0,10.5,96.0,2020-09-02
2020-09-03T00:00,25.2,0.0,0.0,49.0,5.0,24.0,100.0,7.4,166.0,2020-09-03
2020-09-04T00:00,24.7,0.3,0.3,100.0,36.0,98.0,95.0,10.7,160.0,2020-09-04
2020-09-05T00:00,25.3,0.0,0.0,3.0,0.0,0.0,10.0,6.8,342.0,2020-09-05
2020-09-06T00:00,23.2,0.0,0.0,0.0,0.0,0.0,0.0,8.8,189.0,2020-09-06
2020-09-07T00:00,23.8,0.0,0.0,14.0,0.0,16.0,15.0,12.4,170.0,2020-09-07
2020-09-08T00:00,22.6,0.0,0.0,5.0,0.0,8.0,0.0,9.4,130.0,2020-09-08
2020-09-09T00:00,23.5,0.0,0.0,1.0,0.0,0.0,2.0,9.2,149.0,2020-09-09
2020-09-10T00:00,24.0,0.0,0.0,100.0,60.0,30.0,98.0,7.4,129.0,2020-09-10
2020-09-11T00:00,24.4,0.0,0.0,80.0,22.0,50.0,100.0,4.4,189.0,2020-09-11
2020-09-12T00:00,21.3,0.0,0.0,6.0,7.0,0.0,0.0,10.2,32.0,2020-09-12
2020-09-13T00:00,18.6,0.0,0.0,2.0,2.0,0.0,0.0,10.0,103.0,2020-09-13
2020-09-14T00:00,22.4,0.0,0.0,11.0,4.0,6.0,13.0,11.3,173.0,2020-09-14
2020-09-15T00:00,19.9,0.0,0.0,0.0,0.0,0.0,0.0,17.4,342.0,2020-09-15
2020-09-16T00:00,15.5,0.0,0.0,0.0,0.0,0.0,0.0,8.4,170.0,2020-09-16
2020-09-17T00:00,19.4,0.0,0.0,6.0,7.0,0.0,0.0,10.8,180.0,2020-09-17
2020-09-18T00:00,20.9,0.0,0.0,44.0,3.0,19.0,100.0,4.0,180.0,2020-09-18
2020-09-19T00:00,17.7,0.0,0.0,1.0,1.0,0.0,0.0,16.2,4.0,2020-09-19
2020-09-20T00:00,14.5,0.0,0.0,0.0,0.0,0.0,0.0,5.2,16.0,2020-09-20
2020-09-21T00:00,14.3,0.0,0.0,0.0,0.0,0.0,0.0,8.6,360.0,2020-09-21
2020-09-22T00:00,14.4,0.0,0.0,0.0,0.0,0.0,0.0,6.1,45.0,2020-09-22
2020-09-23T00:00,18.1,0.0,0.0,0.0,0.0,0.0,0.0,12.4,306.0,2020-09-23
2020-09-24T00:00,21.2,0.0,0.0,0.0,0.0,0.0,0.0,7.6,275.0,2020-09-24
2020-09-25T00:00,19.7,0.0,0.0,39.0,0.0,23.0,85.0,7.6,211.0,2020-09-25
2020-09-26T00:00,20.2,0.0,0.0,30.0,0.0,0.0,100.0,7.6,161.0,2020-09-26
2020-09-27T00:00,20.1,0.0,0.0,19.0,5.0,24.0,0.0,6.8,115.0,2020-09-27
2020-09-28T00:00,21.8,0.0,0.0,100.0,99.0,30.0,2.0,6.7,106.0,2020-09-28
2020-09-29T00:00,21.7,0.0,0.0,7.0,0.0,11.0,0.0,12.9,167.0,2020-09-29
2020-09-30T00:00,21.3,0.7,0.7,100.0,16.0,96.0,99.0,10.8,150.0,2020-09-30
2020-10-01T00:00,18.1,0.0,0.0,0.0,0.0,0.0,0.0,13.3,199.0,2020-10-01
2020-10-02T00:00,18.3,0.0,0.0,59.0,0.0,99.0,0.0,8.1,257.0,2020-10-02
2020-10-03T00:00,15.2,0.0,0.0,0.0,0.0,0.0,0.0,9.8,264.0,2020-10-03
2020-10-04T00:00,15.5,0.0,0.0,0.0,0.0,0.0,0.0,6.6,315.0,2020-10-04
2020-10-05T00:00,15.6,0.0,0.0,39.0,10.0,30.0,41.0,6.4,52.0,2020-10-05
2020-10-06T00:00,15.8,0.0,0.0,6.0,3.0,6.0,0.0,7.9,133.0,2020-10-06
2020-10-07T00:00,16.9,0.0,0.0,0.0,0.0,0.0,0.0,9.7,207.0,2020-10-07
2020-10-08T00:00,19.3,0.0,0.0,0.0,0.0,0.0,0.0,17.5,307.0,2020-10-08
2020-10-09T00:00,14.7,0.0,0.0,0.0,0.0,0.0,0.0,13.7,315.0,2020-10-09
2020-10-10T00:00,17.7,0.0,0.0,0.0,0.0,0.0,0.0,13.1,217.0,2020-10-10
2020-10-11T00:00,20.0,0.0,0.0,30.0,0.0,1.0,98.0,17.9,218.0,2020-10-11
2020-10-12T00:00,16.2,0.0,0.0,100.0,100.0,99.0,100.0,12.8,101.0,2020-10-12
2020-10-13T00:00,13.3,0.0,0.0,100.0,100.0,100.0,0.0,20.9,54.0,2020-10-13
2020-10-14T00:00,14.3,0.0,0.0,31.0,28.0,9.0,0.0,11.6,330.0,2020-10-14
2020-10-15T00:00,15.8,0.0,0.0,0.0,0.0,0.0,0.0,9.7,222.0,2020-10-15
2020-10-16T00:00,18.4,0.0,0.0,14.0,0.0,0.0,47.0,18.4,191.0,2020-10-16
2020-10-17T00:00,11.8,0.7,0.7,78.0,4.0,99.0,50.0,9.5,349.0,2020-10-17
2020-10-18T00:00,11.5,0.0,0.0,0.0,0.0,0.0,0.0,6.3,239.0,2020-10-18
2020-10-19T00:00,14.1,0.0,0.0,10.0,1.0,0.0,31.0,9.1,124.0,2020-10-19
2020-10-20T00:00,15.2,0.0,0.0,74.0,45.0,12.0,87.0,10.2,132.0,2020-10-20
2020-10-21T00:00,17.3,0.0,0.0,2.0,0.0,0.0,6.0,6.4,153.0,2020-10-21
2020-10-22T00:00,18.2,0.0,0.0,65.0,71.0,1.0,0.0,7.5,163.0,2020-10-22
2020-10-23T00:00,18.0,0.0,0.0,100.0,97.0,26.0,0.0,4.1,135.0,2020-10-23
2020-10-24T00:00,17.7,0.0,0.0,90.0,100.0,0.0,0.0,8.2,142.0,2020-10-24
2020-10-25T00:00,14.5,0.0,0.0,14.0,0.0,2.0,44.0,18.2,326.0,2020-10-25
2020-10-26T00:00,11.0,0.0,0.0,100.0,53.0,100.0,82.0,9.9,46.0,2020-10-26
2020-10-27T00:00,14.1,0.0,0.0,91.0,87.0,21.0,0.0,6.2,100.0,2020-10-27
2020-10-28T00:00,13.8,0.0,0.0,88.0,1.0,100.0,89.0,1.8,349.0,2020-10-28
2020-10-29T00:00,13.7,0.0,0.0,99.0,26.0,76.0,100.0,7.4,284.0,2020-10-29
2020-10-30T00:00,9.0,0.3,0.3,100.0,100.0,96.0,0.0,25.5,29.0,2020-10-30
2020-10-31T00:00,5.8,0.0,0.0,14.0,16.0,0.0,0.0,9.0,5.0,2020-10-31
2020-11-01T00:00,6.5,0.0,0.0,55.0,61.0,0.0,0.0,7.0,159.0,2020-11-01
2020-11-02T00:00,11.8,1.0,1.0,70.0,17.0,91.0,0.0,19.1,268.0,2020-11-02
2020-11-03T00:00,5.7,0.0,0.0,0.0,0.0,0.0,0.0,17.6,270.0,2020-11-03
2020-11-04T00:00,8.8,0.0,0.0,37.0,21.0,30.0,0.0,9.8,28.0,2020-11-04
2020-11-05T00:00,13.5,0.0,0.0,0.0,0.0,0.0,0.0,15.5,193.0,2020-11-05
2020-11-06T00:00,14.4,0.0,0.0,14.0,0.0,0.0,48.0,9.7,202.0,2020-11-06
2020-11-07T00:00,14.9,0.0,0.0,7.0,0.0,0.0,23.0,10.7,237.0,2020-11-07
2020-11-08T00:00,15.3,0.0,0.0,9.0,0.0,0.0,31.0,9.3,257.0,2020-11-08
2020-11-09T00:00,13.8,0.0,0.0,0.0,0.0,0.0,0.0,9.9,213.0,2020-11-09
2020-11-10T00:00,14.5,0.0,0.0,0.0,0.0,0.0,0.0,7.9,196.0,2020-11-10
2020-11-11T00:00,17.7,0.0,0.0,23.0,25.0,0.0,0.0,10.9,189.0,2020-11-11
2020-11-12T00:00,18.5,1.1,1.1,100.0,48.0,98.0,100.0,12.9,193.0,2020-11-12
2020-11-13T00:00,8.9,0.0,0.0,100.0,100.0,100.0,100.0,12.9,23.0,2020-11-13
2020-11-14T00:00,7.5,0.0,0.0,7.0,8.0,0.0,0.0,5.5,281.0,2020-11-14
2020-11-15T00:00,8.2,0.0,0.0,29.0,0.0,0.0,95.0,7.8,326.0,2020-11-15
2020-11-16T00:00,16.7,0.9,0.9,100.0,61.0,84.0,14.0,34.9,182.0,2020-11-16
2020-11-17T00:00,8.4,0.0,0.0,2.0,1.0,1.0,0.0,6.9,261.0,2020-11-17
2020-11-18T00:00,5.5,0.0,0.0,3.0,3.0,0.0,0.0,20.1,299.0,2020-11-18
2020-11-19T00:00,0.9,0.0,0.0,0.0,0.0,0.0,0.0,12.9,324.0,2020-11-19
2020-11-20T00:00,7.4,0.0,0.0,17.0,0.0,0.0,55.0,17.3,211.0,2020-11-20
2020-11-21T00:00,12.5,0.0,0.0,0.0,0.0,0.0,0.0,14.5,222.0,2020-11-21
